id,text
599,"Nice apartment building near SBC Park?

I can't tell you which of the many are best, but I can tell you about one I lived in briefly.\nI lived for a month in the Avalon at 4th and King. I was put up there as a corporate apartment. While it was fine, it was relatively expensive, and the rooms were small. It also had one of those rooms that served as kitchen, dining room and living room all in one. I'm not fond of these kinds of rooms, which are particularly American. The smell of cooking, people watching TV, people eating -- these all seem like activities that should be separated from one another. Call me old fashioned.  \nThe Avalon had a big gym, however, which was very good, and concierge service, which was very convenient. Most of them were very friendly. One concierge even hugged me when we left and said she was going to miss me!  Also convenient was its proximity to the Caltrain, the Safeway across the street and the Starbucks. But if you crave culture, this ain't it: everything is a chain store nearby.\nSo depending on your budget, your need for convenience and culture, and your tolerance for small rooms and/or omnirooms, it may suit you."
600,"Spectrum Aeronautical

Spectrum Aeronautical is a business jet developer based in Carlsbad California with its development center located in Spanish Fork Utah.Since approximately 2006 The company has been involved in the development of two very light jets the Spectrum S-33 Independence and the S-40 Freedom which are to be constructed making extensive use of composite materials."
601,"Indian Overseas Bank

Indian Overseas Bank (IOB) (BSE: 532388) is a major bank based in Chennai (Madras) with about 3300 domestic branches 3 extension counters and six branches overseas as of 31.03.2012. Indian Overseas Bank has an ISO certified in-house Information Technology department which has developed the software that 3257 branches use to provide online banking to customers; the bank has achieved 100% networking status as well as 100% CBS status for its 3257 branches."
602,"Elsewhere: Blaster B Virus Creator Pleads Guilty A 19-year-old man has pleaded guilty to infecting thousands of businesses and U.S. government computers with the Blaster B virus.\\Jeffrey Lee Parson of Hopkins, Minnesot...

Elsewhere: Blaster B Virus Creator Pleads Guilty A 19-year-old man has pleaded guilty to infecting thousands of businesses and U.S. government computers with the Blaster B virus.\\Jeffrey Lee Parson of Hopkins, Minnesot..."
603,"Does anyone have a recommendation for a good CPA who charges reasonable fees in Indianapolis?

i have used Dunbar,Cook and Shepard and the accountant was very good.As far as the ""reasonable""part goes,they may have been a bit more than someone down the street,but if they are thorough and save you money-it's worth it ,isn't it?"
604,"will golden state warriors make it to the playoffs this year ?

No they won't. There are too many better teams in front of them in the Western Conference. Likely locks for the West include San Antonio, Houston, Dallas, Phoenix, Denver, Seattle. Which leaves the Warriors battling for the last 2 spots against LAL, Memphis and Sacramento - all of which are better teams."
605,"My Blog as a Time Machine \\I'm starting to realize that my blog is a bit of a time machine.  For example I\can create a blog entry to warn myself about something that WILL happen in the\future.  \\My current NTP  blog entry is a good example.  I wrote this for myself as\much as for the people who read my blog (or find me via Google).\\I know for sure that NTP on Debian is going to bite me sometime in the future\and I'm going to forget WHY.  Then I'm going to (of course) go to Google or my\aggregator and search for NTP and then find my blog post.  \\I've done this about a dozen times now and its saved me a TON of time!\\

My Blog as a Time Machine \\I'm starting to realize that my blog is a bit of a time machine.  For example I\can create a blog entry to warn myself about something that WILL happen in the\future.  \\My current NTP  blog entry is a good example.  I wrote this for myself as\much as for the people who read my blog (or find me via Google).\\I know for sure that NTP on Debian is going to bite me sometime in the future\and I'm going to forget WHY.  Then I'm going to (of course) go to Google or my\aggregator and search for NTP and then find my blog post.  \\I've done this about a dozen times now and its saved me a TON of time!\\"
606,"ATI Brings Digital TV to Your PC HDTV Wonder snags free high-definition transmissions for budget viewing.

ATI Brings Digital TV to Your PC HDTV Wonder snags free high-definition transmissions for budget viewing."
607,"Britain Grants Human Cloning License (AP) AP - Britain granted its first license for human cloning Wednesday, joining South Korea on the leading edge of stem cell research, which is restricted by the Bush administration and which many scientists believe may lead to new treatments for a range of diseases.

Britain Grants Human Cloning License (AP) AP - Britain granted its first license for human cloning Wednesday, joining South Korea on the leading edge of stem cell research, which is restricted by the Bush administration and which many scientists believe may lead to new treatments for a range of diseases."
608,"Adventist Health System

The Adventist Health System is a non-profit health care organization which operates facilities within the Southern and Midwestern regions of the United States. It is run by the Seventh-day Adventist Church.As of 2014 the system supports 44 hospitals and claims to be the largest not-for-profit Protestant healthcare provider in the nation."
609,"What does LASER stand for?

LASER is an acronym for\nLight Amplification by Stimulated Emission of Radiation"
610,"Help's on the Way for Bad Dates Via Cell Phone The peak time for dates from hell in New York City is Friday at 8 p.m. - judging by the cell phone calls delivering emergency excuses to bolt. Truth is, they're fake ""rescue"" calls - now being offered by two cell phone providers, Cingular Wireless and Virgin Mobile USA.

Help's on the Way for Bad Dates Via Cell Phone The peak time for dates from hell in New York City is Friday at 8 p.m. - judging by the cell phone calls delivering emergency excuses to bolt. Truth is, they're fake ""rescue"" calls - now being offered by two cell phone providers, Cingular Wireless and Virgin Mobile USA."
611,"The Muppets Studio

The Muppets Studio LLC formerly The Muppets Holding Company LLC is a wholly owned entertainment subsidiary of The Walt Disney Company formed in 2004 through the acquisition of The Muppets and Bear in the Big Blue House assets from The Jim Henson Company."
