id,text
1049,"Would it seriously affect my chances of getting into college if I don't have a high SAT score?

Unfortunately, the answer is ""Maybe"".\n\nIf you are trying to get into a top tier school with very selective admissions, then a low SAT/ACT score is virutally a ""kiss of death"".\n\nHowever, if you are looking at most state univerisities, then a low SAT/ACT score is not too bad.  You may have to take a few remedial courses.\n\nMOST IMPORTANT!!  A low SAT/ACT score WILL NOT stop you from going to college.  And, in the long run, it really doesn't matter very much where you get your undergraduate degree (as long as the college/university is ""regionally accredited"").  For example, a degree in education from ANY regionally NCATE accredited school will get you hired as a teacher.  An engineering degree from ANY ABET accredited school will get you hired as an engineer.\n\nEnjoy"
1050,"VoIP gaining ground, despite cost concerns The voice-over-IP market is growing, and by next year, 50 of all lines installed in the U.S. are expected to rely on VoIP technology -- despite continuing concerns that installations can be costly.

VoIP gaining ground, despite cost concerns The voice-over-IP market is growing, and by next year, 50 of all lines installed in the U.S. are expected to rely on VoIP technology -- despite continuing concerns that installations can be costly."
1051,"Baxter International

Baxter International Inc. is an American health care company with headquarters in Deerfield Illinois. The company primarily focuses on products to treat hemophilia kidney disease immune disorders and other chronic and acute medical conditions. The company had 2011 sales of $13.9 billion across two businesses: BioScience and Medical Products (in October 2010 the company combined its Medication Delivery and Renal business into a single global business unit Medical Products)."
1052,"News: U.S. tackles Emergency Alert System insecurity The FCC acknowledges that the government-mandated network that lets officials interrupt radio and television broadcasts in an emergency  is vulnerable to electronic tampering.\

News: U.S. tackles Emergency Alert System insecurity The FCC acknowledges that the government-mandated network that lets officials interrupt radio and television broadcasts in an emergency  is vulnerable to electronic tampering.\"
1053,"Can someone *simply* explain what a stock ""short"" is?

Shorting a stock (or selling short) ideally works like this:\n\nWhen you think a stock is going to go down...\n1. You borrow shares of stock you don't own, typically from your broker.\n2. You sell those shares at today's price.\n3. You wait for the stock to go down.\n4. You buy the same number of shares back at a lower price.\n5. You return the borrowed shares.\n6. You pocket the difference between the buying and selling price.\nSteps 1 & 5 are actually done automatically when you issue a short sale order with a broker.\n\nThe advantage of shorting is that you can make money when stocks are going down.  (With a normal stock purchases, you only make money if the stock goes up.)\n\nThe disadvantage is that in theory, you could lose an unlimited amount of money.  For example, if the stock goes up to five times its original value, you've just lost four times your investment.  (With a regular stock purchase, the most you can lose is the amount you originally invested.)"
1054,"how much does ebay charge for selling stuff?

There are two basic fees:\n1.  Insertion fee\n2.  Final value fee\n\nThe lower your set the opening price, the lower the insertion fee.  Low opening prices help drive more bids.\n\nYou can also add feature fees (galley, bold, etc...) or add a reserve price or Buy It Now price.  \n\nWhatever you sell, make sure you accept PayPal.  It protects both you and buyer and it's listed on more than 85% of listings."
1055,"Knocking on Heaven's Door The Milky Way is a vast, diverse neighborhood. If you're hoping to find Earthlike planets that may harbor life, you'll need to narrow the search. Stars are a good place to start, because the dusty discs around stars spawn young planets.

Knocking on Heaven's Door The Milky Way is a vast, diverse neighborhood. If you're hoping to find Earthlike planets that may harbor life, you'll need to narrow the search. Stars are a good place to start, because the dusty discs around stars spawn young planets."
1056,"How to fight graft and corruption?

If it is in a corporation, there are special laws to grant you whistleblower status, and you can move into this role under a degree of legal protection from retribution.\n\nIf it is in a government, then it can be very difficult depending on the nature of the government.  Dictatorships are notorious for systemic corruption, and there is little that can be done without coup or significant intervention (or perhaps populist uprising, although you'd be risking your life).  In a democracy, the corruption is of a softer sort, and you may be able to counter-act it via a public interest campaign, or story presented to the news media.\n\nNow if the graft and corruption is within your own heart... that's a real toughie.  It requires a degree of personal strength and conviction to ideals which extend beyond your person.  I think all human beings have the capacity for such strength and compassion, but it requires a willingness to make the hard choices both for yourself and your community."
1057,"Catwoman far from perfect The Catwoman game is a major disappointment that feels like a pointless tie-in with the film.

Catwoman far from perfect The Catwoman game is a major disappointment that feels like a pointless tie-in with the film."
1058,"Smyths

Smyths Toys Superstores is a leading provider of children's toys and entertainment products with 68 stores throughout the UK and Ireland. The Irish superstore chain was founded c.1987 and is the largest toy retailer in Ireland claiming to have 60% of the €320M market. It is a family-run company with four Smyths brothers (Anthony Padraig Liam and Thomas) running the business."
